file_id	image_path	segmented_path	species	source
4842	dataset/images/field/quercus_phellos/1249580491_0004.jpg	dataset/segmented/field/quercus_phellos/1249580491_0004.png	Quercus phellos	field
5855	dataset/images/field/quercus_phellos/1252647072_0000.jpg	dataset/segmented/field/quercus_phellos/1252647072_0000.png	Quercus phellos	field
5856	dataset/images/field/quercus_phellos/1252647072_0001.jpg	dataset/segmented/field/quercus_phellos/1252647072_0001.png	Quercus phellos	field
5857	dataset/images/field/quercus_phellos/1252647072_0002.jpg	dataset/segmented/field/quercus_phellos/1252647072_0002.png	Quercus phellos	field
5858	dataset/images/field/quercus_phellos/1252647072_0003.jpg	dataset/segmented/field/quercus_phellos/1252647072_0003.png	Quercus phellos	field
5859	dataset/images/field/quercus_phellos/1252647072_0004.jpg	dataset/segmented/field/quercus_phellos/1252647072_0004.png	Quercus phellos	field
16630	dataset/images/field/quercus_phellos/1259118878_0004.jpg	dataset/segmented/field/quercus_phellos/1259118878_0004.png	Quercus phellos	field
16634	dataset/images/field/quercus_phellos/1259118878_0008.jpg	dataset/segmented/field/quercus_phellos/1259118878_0008.png	Quercus phellos	field
16709	dataset/images/field/quercus_phellos/1259118878_0083.jpg	dataset/segmented/field/quercus_phellos/1259118878_0083.png	Quercus phellos	field
16730	dataset/images/field/quercus_phellos/1259118878_0104.jpg	dataset/segmented/field/quercus_phellos/1259118878_0104.png	Quercus phellos	field
16734	dataset/images/field/quercus_phellos/1259118878_0108.jpg	dataset/segmented/field/quercus_phellos/1259118878_0108.png	Quercus phellos	field
72045	dataset/images/lab/quercus_phellos/wb1115-01-1.jpg	dataset/segmented/lab/quercus_phellos/wb1115-01-1.png	Quercus phellos	lab
72046	dataset/images/lab/quercus_phellos/wb1115-01-2.jpg	dataset/segmented/lab/quercus_phellos/wb1115-01-2.png	Quercus phellos	lab
72047	dataset/images/lab/quercus_phellos/wb1115-01-3.jpg	dataset/segmented/lab/quercus_phellos/wb1115-01-3.png	Quercus phellos	lab
72048	dataset/images/lab/quercus_phellos/wb1115-01-4.jpg	dataset/segmented/lab/quercus_phellos/wb1115-01-4.png	Quercus phellos	lab
72049	dataset/images/lab/quercus_phellos/wb1115-02-1.jpg	dataset/segmented/lab/quercus_phellos/wb1115-02-1.png	Quercus phellos	lab
72050	dataset/images/lab/quercus_phellos/wb1115-02-2.jpg	dataset/segmented/lab/quercus_phellos/wb1115-02-2.png	Quercus phellos	lab
72051	dataset/images/lab/quercus_phellos/wb1115-02-3.jpg	dataset/segmented/lab/quercus_phellos/wb1115-02-3.png	Quercus phellos	lab
72052	dataset/images/lab/quercus_phellos/wb1115-02-4.jpg	dataset/segmented/lab/quercus_phellos/wb1115-02-4.png	Quercus phellos	lab
72053	dataset/images/lab/quercus_phellos/wb1115-03-1.jpg	dataset/segmented/lab/quercus_phellos/wb1115-03-1.png	Quercus phellos	lab
72054	dataset/images/lab/quercus_phellos/wb1115-03-2.jpg	dataset/segmented/lab/quercus_phellos/wb1115-03-2.png	Quercus phellos	lab
72055	dataset/images/lab/quercus_phellos/wb1115-03-3.jpg	dataset/segmented/lab/quercus_phellos/wb1115-03-3.png	Quercus phellos	lab
72056	dataset/images/lab/quercus_phellos/wb1115-03-4.jpg	dataset/segmented/lab/quercus_phellos/wb1115-03-4.png	Quercus phellos	lab
72057	dataset/images/lab/quercus_phellos/wb1115-04-1.jpg	dataset/segmented/lab/quercus_phellos/wb1115-04-1.png	Quercus phellos	lab
72058	dataset/images/lab/quercus_phellos/wb1115-04-2.jpg	dataset/segmented/lab/quercus_phellos/wb1115-04-2.png	Quercus phellos	lab
72059	dataset/images/lab/quercus_phellos/wb1115-04-3.jpg	dataset/segmented/lab/quercus_phellos/wb1115-04-3.png	Quercus phellos	lab
72060	dataset/images/lab/quercus_phellos/wb1115-04-4.jpg	dataset/segmented/lab/quercus_phellos/wb1115-04-4.png	Quercus phellos	lab
72061	dataset/images/lab/quercus_phellos/wb1115-05-1.jpg	dataset/segmented/lab/quercus_phellos/wb1115-05-1.png	Quercus phellos	lab
72062	dataset/images/lab/quercus_phellos/wb1115-05-2.jpg	dataset/segmented/lab/quercus_phellos/wb1115-05-2.png	Quercus phellos	lab
72063	dataset/images/lab/quercus_phellos/wb1115-05-3.jpg	dataset/segmented/lab/quercus_phellos/wb1115-05-3.png	Quercus phellos	lab
72064	dataset/images/lab/quercus_phellos/wb1115-05-4.jpg	dataset/segmented/lab/quercus_phellos/wb1115-05-4.png	Quercus phellos	lab
72065	dataset/images/lab/quercus_phellos/wb1115-06-1.jpg	dataset/segmented/lab/quercus_phellos/wb1115-06-1.png	Quercus phellos	lab
72066	dataset/images/lab/quercus_phellos/wb1115-06-2.jpg	dataset/segmented/lab/quercus_phellos/wb1115-06-2.png	Quercus phellos	lab
72067	dataset/images/lab/quercus_phellos/wb1115-06-3.jpg	dataset/segmented/lab/quercus_phellos/wb1115-06-3.png	Quercus phellos	lab
72068	dataset/images/lab/quercus_phellos/wb1115-06-4.jpg	dataset/segmented/lab/quercus_phellos/wb1115-06-4.png	Quercus phellos	lab
72069	dataset/images/lab/quercus_phellos/wb1115-07-1.jpg	dataset/segmented/lab/quercus_phellos/wb1115-07-1.png	Quercus phellos	lab
72070	dataset/images/lab/quercus_phellos/wb1115-07-2.jpg	dataset/segmented/lab/quercus_phellos/wb1115-07-2.png	Quercus phellos	lab
72071	dataset/images/lab/quercus_phellos/wb1115-07-3.jpg	dataset/segmented/lab/quercus_phellos/wb1115-07-3.png	Quercus phellos	lab
72072	dataset/images/lab/quercus_phellos/wb1115-07-4.jpg	dataset/segmented/lab/quercus_phellos/wb1115-07-4.png	Quercus phellos	lab
72073	dataset/images/lab/quercus_phellos/wb1115-08-1.jpg	dataset/segmented/lab/quercus_phellos/wb1115-08-1.png	Quercus phellos	lab
72074	dataset/images/lab/quercus_phellos/wb1115-08-2.jpg	dataset/segmented/lab/quercus_phellos/wb1115-08-2.png	Quercus phellos	lab
72075	dataset/images/lab/quercus_phellos/wb1115-08-3.jpg	dataset/segmented/lab/quercus_phellos/wb1115-08-3.png	Quercus phellos	lab
72076	dataset/images/lab/quercus_phellos/wb1115-08-4.jpg	dataset/segmented/lab/quercus_phellos/wb1115-08-4.png	Quercus phellos	lab
72077	dataset/images/lab/quercus_phellos/wb1115-09-1.jpg	dataset/segmented/lab/quercus_phellos/wb1115-09-1.png	Quercus phellos	lab
72078	dataset/images/lab/quercus_phellos/wb1115-09-2.jpg	dataset/segmented/lab/quercus_phellos/wb1115-09-2.png	Quercus phellos	lab
72079	dataset/images/lab/quercus_phellos/wb1115-09-3.jpg	dataset/segmented/lab/quercus_phellos/wb1115-09-3.png	Quercus phellos	lab
72080	dataset/images/lab/quercus_phellos/wb1115-09-4.jpg	dataset/segmented/lab/quercus_phellos/wb1115-09-4.png	Quercus phellos	lab
72081	dataset/images/lab/quercus_phellos/wb1115-10-1.jpg	dataset/segmented/lab/quercus_phellos/wb1115-10-1.png	Quercus phellos	lab
72082	dataset/images/lab/quercus_phellos/wb1115-10-2.jpg	dataset/segmented/lab/quercus_phellos/wb1115-10-2.png	Quercus phellos	lab
72083	dataset/images/lab/quercus_phellos/wb1115-10-3.jpg	dataset/segmented/lab/quercus_phellos/wb1115-10-3.png	Quercus phellos	lab
72084	dataset/images/lab/quercus_phellos/wb1115-10-4.jpg	dataset/segmented/lab/quercus_phellos/wb1115-10-4.png	Quercus phellos	lab
72085	dataset/images/lab/quercus_phellos/wb1116-01-1.jpg	dataset/segmented/lab/quercus_phellos/wb1116-01-1.png	Quercus phellos	lab
72086	dataset/images/lab/quercus_phellos/wb1116-01-2.jpg	dataset/segmented/lab/quercus_phellos/wb1116-01-2.png	Quercus phellos	lab
72087	dataset/images/lab/quercus_phellos/wb1116-01-3.jpg	dataset/segmented/lab/quercus_phellos/wb1116-01-3.png	Quercus phellos	lab
72088	dataset/images/lab/quercus_phellos/wb1116-01-4.jpg	dataset/segmented/lab/quercus_phellos/wb1116-01-4.png	Quercus phellos	lab
72089	dataset/images/lab/quercus_phellos/wb1116-02-1.jpg	dataset/segmented/lab/quercus_phellos/wb1116-02-1.png	Quercus phellos	lab
72090	dataset/images/lab/quercus_phellos/wb1116-02-2.jpg	dataset/segmented/lab/quercus_phellos/wb1116-02-2.png	Quercus phellos	lab
72091	dataset/images/lab/quercus_phellos/wb1116-02-3.jpg	dataset/segmented/lab/quercus_phellos/wb1116-02-3.png	Quercus phellos	lab
72092	dataset/images/lab/quercus_phellos/wb1116-02-4.jpg	dataset/segmented/lab/quercus_phellos/wb1116-02-4.png	Quercus phellos	lab
72093	dataset/images/lab/quercus_phellos/wb1116-03-1.jpg	dataset/segmented/lab/quercus_phellos/wb1116-03-1.png	Quercus phellos	lab
72094	dataset/images/lab/quercus_phellos/wb1116-03-2.jpg	dataset/segmented/lab/quercus_phellos/wb1116-03-2.png	Quercus phellos	lab
72095	dataset/images/lab/quercus_phellos/wb1116-03-3.jpg	dataset/segmented/lab/quercus_phellos/wb1116-03-3.png	Quercus phellos	lab
72096	dataset/images/lab/quercus_phellos/wb1116-03-4.jpg	dataset/segmented/lab/quercus_phellos/wb1116-03-4.png	Quercus phellos	lab
72097	dataset/images/lab/quercus_phellos/wb1116-04-1.jpg	dataset/segmented/lab/quercus_phellos/wb1116-04-1.png	Quercus phellos	lab
72098	dataset/images/lab/quercus_phellos/wb1116-04-2.jpg	dataset/segmented/lab/quercus_phellos/wb1116-04-2.png	Quercus phellos	lab
72099	dataset/images/lab/quercus_phellos/wb1116-04-3.jpg	dataset/segmented/lab/quercus_phellos/wb1116-04-3.png	Quercus phellos	lab
72100	dataset/images/lab/quercus_phellos/wb1116-04-4.jpg	dataset/segmented/lab/quercus_phellos/wb1116-04-4.png	Quercus phellos	lab
72101	dataset/images/lab/quercus_phellos/wb1116-05-1.jpg	dataset/segmented/lab/quercus_phellos/wb1116-05-1.png	Quercus phellos	lab
72102	dataset/images/lab/quercus_phellos/wb1116-05-2.jpg	dataset/segmented/lab/quercus_phellos/wb1116-05-2.png	Quercus phellos	lab
72103	dataset/images/lab/quercus_phellos/wb1116-05-3.jpg	dataset/segmented/lab/quercus_phellos/wb1116-05-3.png	Quercus phellos	lab
72104	dataset/images/lab/quercus_phellos/wb1116-05-4.jpg	dataset/segmented/lab/quercus_phellos/wb1116-05-4.png	Quercus phellos	lab
72105	dataset/images/lab/quercus_phellos/wb1116-06-1.jpg	dataset/segmented/lab/quercus_phellos/wb1116-06-1.png	Quercus phellos	lab
72106	dataset/images/lab/quercus_phellos/wb1116-06-2.jpg	dataset/segmented/lab/quercus_phellos/wb1116-06-2.png	Quercus phellos	lab
72107	dataset/images/lab/quercus_phellos/wb1116-06-3.jpg	dataset/segmented/lab/quercus_phellos/wb1116-06-3.png	Quercus phellos	lab
72108	dataset/images/lab/quercus_phellos/wb1116-06-4.jpg	dataset/segmented/lab/quercus_phellos/wb1116-06-4.png	Quercus phellos	lab
72109	dataset/images/lab/quercus_phellos/wb1116-07-1.jpg	dataset/segmented/lab/quercus_phellos/wb1116-07-1.png	Quercus phellos	lab
72110	dataset/images/lab/quercus_phellos/wb1116-07-2.jpg	dataset/segmented/lab/quercus_phellos/wb1116-07-2.png	Quercus phellos	lab
72111	dataset/images/lab/quercus_phellos/wb1116-07-3.jpg	dataset/segmented/lab/quercus_phellos/wb1116-07-3.png	Quercus phellos	lab
72112	dataset/images/lab/quercus_phellos/wb1116-07-4.jpg	dataset/segmented/lab/quercus_phellos/wb1116-07-4.png	Quercus phellos	lab
72113	dataset/images/lab/quercus_phellos/wb1116-08-1.jpg	dataset/segmented/lab/quercus_phellos/wb1116-08-1.png	Quercus phellos	lab
72114	dataset/images/lab/quercus_phellos/wb1116-08-2.jpg	dataset/segmented/lab/quercus_phellos/wb1116-08-2.png	Quercus phellos	lab
72115	dataset/images/lab/quercus_phellos/wb1116-08-3.jpg	dataset/segmented/lab/quercus_phellos/wb1116-08-3.png	Quercus phellos	lab
72116	dataset/images/lab/quercus_phellos/wb1116-08-4.jpg	dataset/segmented/lab/quercus_phellos/wb1116-08-4.png	Quercus phellos	lab
72117	dataset/images/lab/quercus_phellos/wb1116-09-1.jpg	dataset/segmented/lab/quercus_phellos/wb1116-09-1.png	Quercus phellos	lab
72118	dataset/images/lab/quercus_phellos/wb1116-09-2.jpg	dataset/segmented/lab/quercus_phellos/wb1116-09-2.png	Quercus phellos	lab
72119	dataset/images/lab/quercus_phellos/wb1116-09-3.jpg	dataset/segmented/lab/quercus_phellos/wb1116-09-3.png	Quercus phellos	lab
72120	dataset/images/lab/quercus_phellos/wb1116-09-4.jpg	dataset/segmented/lab/quercus_phellos/wb1116-09-4.png	Quercus phellos	lab
72121	dataset/images/lab/quercus_phellos/wb1116-10-1.jpg	dataset/segmented/lab/quercus_phellos/wb1116-10-1.png	Quercus phellos	lab
72122	dataset/images/lab/quercus_phellos/wb1116-10-2.jpg	dataset/segmented/lab/quercus_phellos/wb1116-10-2.png	Quercus phellos	lab
72123	dataset/images/lab/quercus_phellos/wb1116-10-3.jpg	dataset/segmented/lab/quercus_phellos/wb1116-10-3.png	Quercus phellos	lab
72124	dataset/images/lab/quercus_phellos/wb1116-10-4.jpg	dataset/segmented/lab/quercus_phellos/wb1116-10-4.png	Quercus phellos	lab
72125	dataset/images/lab/quercus_phellos/wb1117-01-1.jpg	dataset/segmented/lab/quercus_phellos/wb1117-01-1.png	Quercus phellos	lab
72126	dataset/images/lab/quercus_phellos/wb1117-01-2.jpg	dataset/segmented/lab/quercus_phellos/wb1117-01-2.png	Quercus phellos	lab
72127	dataset/images/lab/quercus_phellos/wb1117-01-3.jpg	dataset/segmented/lab/quercus_phellos/wb1117-01-3.png	Quercus phellos	lab
72128	dataset/images/lab/quercus_phellos/wb1117-01-4.jpg	dataset/segmented/lab/quercus_phellos/wb1117-01-4.png	Quercus phellos	lab
72129	dataset/images/lab/quercus_phellos/wb1117-02-1.jpg	dataset/segmented/lab/quercus_phellos/wb1117-02-1.png	Quercus phellos	lab
72130	dataset/images/lab/quercus_phellos/wb1117-02-2.jpg	dataset/segmented/lab/quercus_phellos/wb1117-02-2.png	Quercus phellos	lab
72131	dataset/images/lab/quercus_phellos/wb1117-02-3.jpg	dataset/segmented/lab/quercus_phellos/wb1117-02-3.png	Quercus phellos	lab
72132	dataset/images/lab/quercus_phellos/wb1117-02-4.jpg	dataset/segmented/lab/quercus_phellos/wb1117-02-4.png	Quercus phellos	lab
72133	dataset/images/lab/quercus_phellos/wb1117-03-1.jpg	dataset/segmented/lab/quercus_phellos/wb1117-03-1.png	Quercus phellos	lab
72134	dataset/images/lab/quercus_phellos/wb1117-03-2.jpg	dataset/segmented/lab/quercus_phellos/wb1117-03-2.png	Quercus phellos	lab
72135	dataset/images/lab/quercus_phellos/wb1117-03-3.jpg	dataset/segmented/lab/quercus_phellos/wb1117-03-3.png	Quercus phellos	lab
72136	dataset/images/lab/quercus_phellos/wb1117-03-4.jpg	dataset/segmented/lab/quercus_phellos/wb1117-03-4.png	Quercus phellos	lab
72137	dataset/images/lab/quercus_phellos/wb1117-04-1.jpg	dataset/segmented/lab/quercus_phellos/wb1117-04-1.png	Quercus phellos	lab
72138	dataset/images/lab/quercus_phellos/wb1117-04-2.jpg	dataset/segmented/lab/quercus_phellos/wb1117-04-2.png	Quercus phellos	lab
72139	dataset/images/lab/quercus_phellos/wb1117-04-3.jpg	dataset/segmented/lab/quercus_phellos/wb1117-04-3.png	Quercus phellos	lab
72140	dataset/images/lab/quercus_phellos/wb1117-04-4.jpg	dataset/segmented/lab/quercus_phellos/wb1117-04-4.png	Quercus phellos	lab
72141	dataset/images/lab/quercus_phellos/wb1117-05-1.jpg	dataset/segmented/lab/quercus_phellos/wb1117-05-1.png	Quercus phellos	lab
72142	dataset/images/lab/quercus_phellos/wb1117-05-2.jpg	dataset/segmented/lab/quercus_phellos/wb1117-05-2.png	Quercus phellos	lab
72143	dataset/images/lab/quercus_phellos/wb1117-05-3.jpg	dataset/segmented/lab/quercus_phellos/wb1117-05-3.png	Quercus phellos	lab
72144	dataset/images/lab/quercus_phellos/wb1117-05-4.jpg	dataset/segmented/lab/quercus_phellos/wb1117-05-4.png	Quercus phellos	lab
72145	dataset/images/lab/quercus_phellos/wb1117-06-1.jpg	dataset/segmented/lab/quercus_phellos/wb1117-06-1.png	Quercus phellos	lab
72146	dataset/images/lab/quercus_phellos/wb1117-06-2.jpg	dataset/segmented/lab/quercus_phellos/wb1117-06-2.png	Quercus phellos	lab
72147	dataset/images/lab/quercus_phellos/wb1117-06-3.jpg	dataset/segmented/lab/quercus_phellos/wb1117-06-3.png	Quercus phellos	lab
72148	dataset/images/lab/quercus_phellos/wb1117-06-4.jpg	dataset/segmented/lab/quercus_phellos/wb1117-06-4.png	Quercus phellos	lab
72149	dataset/images/lab/quercus_phellos/wb1117-07-1.jpg	dataset/segmented/lab/quercus_phellos/wb1117-07-1.png	Quercus phellos	lab
72150	dataset/images/lab/quercus_phellos/wb1117-07-2.jpg	dataset/segmented/lab/quercus_phellos/wb1117-07-2.png	Quercus phellos	lab
72151	dataset/images/lab/quercus_phellos/wb1117-07-3.jpg	dataset/segmented/lab/quercus_phellos/wb1117-07-3.png	Quercus phellos	lab
72152	dataset/images/lab/quercus_phellos/wb1117-07-4.jpg	dataset/segmented/lab/quercus_phellos/wb1117-07-4.png	Quercus phellos	lab
72153	dataset/images/lab/quercus_phellos/wb1117-08-1.jpg	dataset/segmented/lab/quercus_phellos/wb1117-08-1.png	Quercus phellos	lab
72154	dataset/images/lab/quercus_phellos/wb1117-08-2.jpg	dataset/segmented/lab/quercus_phellos/wb1117-08-2.png	Quercus phellos	lab
72155	dataset/images/lab/quercus_phellos/wb1117-08-3.jpg	dataset/segmented/lab/quercus_phellos/wb1117-08-3.png	Quercus phellos	lab
72156	dataset/images/lab/quercus_phellos/wb1117-08-4.jpg	dataset/segmented/lab/quercus_phellos/wb1117-08-4.png	Quercus phellos	lab
72157	dataset/images/lab/quercus_phellos/wb1117-09-1.jpg	dataset/segmented/lab/quercus_phellos/wb1117-09-1.png	Quercus phellos	lab
72158	dataset/images/lab/quercus_phellos/wb1117-09-2.jpg	dataset/segmented/lab/quercus_phellos/wb1117-09-2.png	Quercus phellos	lab
72159	dataset/images/lab/quercus_phellos/wb1117-09-3.jpg	dataset/segmented/lab/quercus_phellos/wb1117-09-3.png	Quercus phellos	lab
72160	dataset/images/lab/quercus_phellos/wb1117-09-4.jpg	dataset/segmented/lab/quercus_phellos/wb1117-09-4.png	Quercus phellos	lab
72161	dataset/images/lab/quercus_phellos/wb1117-10-1.jpg	dataset/segmented/lab/quercus_phellos/wb1117-10-1.png	Quercus phellos	lab
72162	dataset/images/lab/quercus_phellos/wb1117-10-2.jpg	dataset/segmented/lab/quercus_phellos/wb1117-10-2.png	Quercus phellos	lab
72163	dataset/images/lab/quercus_phellos/wb1117-10-3.jpg	dataset/segmented/lab/quercus_phellos/wb1117-10-3.png	Quercus phellos	lab
72164	dataset/images/lab/quercus_phellos/wb1117-10-4.jpg	dataset/segmented/lab/quercus_phellos/wb1117-10-4.png	Quercus phellos	lab
72165	dataset/images/lab/quercus_robur/ny1065-01-1.jpg	dataset/segmented/lab/quercus_robur/ny1065-01-1.png	Quercus robur	lab
72166	dataset/images/lab/quercus_robur/ny1065-01-2.jpg	dataset/segmented/lab/quercus_robur/ny1065-01-2.png	Quercus robur	lab
72167	dataset/images/lab/quercus_robur/ny1065-01-3.jpg	dataset/segmented/lab/quercus_robur/ny1065-01-3.png	Quercus robur	lab
72168	dataset/images/lab/quercus_robur/ny1065-01-4.jpg	dataset/segmented/lab/quercus_robur/ny1065-01-4.png	Quercus robur	lab
72169	dataset/images/lab/quercus_robur/ny1065-02-1.jpg	dataset/segmented/lab/quercus_robur/ny1065-02-1.png	Quercus robur	lab
72170	dataset/images/lab/quercus_robur/ny1065-02-2.jpg	dataset/segmented/lab/quercus_robur/ny1065-02-2.png	Quercus robur	lab
72171	dataset/images/lab/quercus_robur/ny1065-02-3.jpg	dataset/segmented/lab/quercus_robur/ny1065-02-3.png	Quercus robur	lab
72172	dataset/images/lab/quercus_robur/ny1065-02-4.jpg	dataset/segmented/lab/quercus_robur/ny1065-02-4.png	Quercus robur	lab
72173	dataset/images/lab/quercus_robur/ny1065-03-1.jpg	dataset/segmented/lab/quercus_robur/ny1065-03-1.png	Quercus robur	lab
72174	dataset/images/lab/quercus_robur/ny1065-03-2.jpg	dataset/segmented/lab/quercus_robur/ny1065-03-2.png	Quercus robur	lab
72175	dataset/images/lab/quercus_robur/ny1065-03-3.jpg	dataset/segmented/lab/quercus_robur/ny1065-03-3.png	Quercus robur	lab
72176	dataset/images/lab/quercus_robur/ny1065-03-4.jpg	dataset/segmented/lab/quercus_robur/ny1065-03-4.png	Quercus robur	lab
72177	dataset/images/lab/quercus_robur/ny1065-04-1.jpg	dataset/segmented/lab/quercus_robur/ny1065-04-1.png	Quercus robur	lab
72178	dataset/images/lab/quercus_robur/ny1065-04-2.jpg	dataset/segmented/lab/quercus_robur/ny1065-04-2.png	Quercus robur	lab
72179	dataset/images/lab/quercus_robur/ny1065-04-3.jpg	dataset/segmented/lab/quercus_robur/ny1065-04-3.png	Quercus robur	lab
72180	dataset/images/lab/quercus_robur/ny1065-04-4.jpg	dataset/segmented/lab/quercus_robur/ny1065-04-4.png	Quercus robur	lab
72181	dataset/images/lab/quercus_robur/ny1065-05-1.jpg	dataset/segmented/lab/quercus_robur/ny1065-05-1.png	Quercus robur	lab
72182	dataset/images/lab/quercus_robur/ny1065-05-2.jpg	dataset/segmented/lab/quercus_robur/ny1065-05-2.png	Quercus robur	lab
72183	dataset/images/lab/quercus_robur/ny1065-05-3.jpg	dataset/segmented/lab/quercus_robur/ny1065-05-3.png	Quercus robur	lab
72184	dataset/images/lab/quercus_robur/ny1065-05-4.jpg	dataset/segmented/lab/quercus_robur/ny1065-05-4.png	Quercus robur	lab
72185	dataset/images/lab/quercus_robur/ny1065-06-1.jpg	dataset/segmented/lab/quercus_robur/ny1065-06-1.png	Quercus robur	lab
72186	dataset/images/lab/quercus_robur/ny1065-06-2.jpg	dataset/segmented/lab/quercus_robur/ny1065-06-2.png	Quercus robur	lab
72187	dataset/images/lab/quercus_robur/ny1065-06-3.jpg	dataset/segmented/lab/quercus_robur/ny1065-06-3.png	Quercus robur	lab
72188	dataset/images/lab/quercus_robur/ny1065-06-4.jpg	dataset/segmented/lab/quercus_robur/ny1065-06-4.png	Quercus robur	lab
72189	dataset/images/lab/quercus_robur/ny1065-07-1.jpg	dataset/segmented/lab/quercus_robur/ny1065-07-1.png	Quercus robur	lab
72190	dataset/images/lab/quercus_robur/ny1065-07-2.jpg	dataset/segmented/lab/quercus_robur/ny1065-07-2.png	Quercus robur	lab
72191	dataset/images/lab/quercus_robur/ny1065-07-3.jpg	dataset/segmented/lab/quercus_robur/ny1065-07-3.png	Quercus robur	lab
72192	dataset/images/lab/quercus_robur/ny1065-07-4.jpg	dataset/segmented/lab/quercus_robur/ny1065-07-4.png	Quercus robur	lab
72193	dataset/images/lab/quercus_robur/ny1065-08-1.jpg	dataset/segmented/lab/quercus_robur/ny1065-08-1.png	Quercus robur	lab
72194	dataset/images/lab/quercus_robur/ny1065-08-2.jpg	dataset/segmented/lab/quercus_robur/ny1065-08-2.png	Quercus robur	lab
72195	dataset/images/lab/quercus_robur/ny1065-08-3.jpg	dataset/segmented/lab/quercus_robur/ny1065-08-3.png	Quercus robur	lab
72196	dataset/images/lab/quercus_robur/ny1065-08-4.jpg	dataset/segmented/lab/quercus_robur/ny1065-08-4.png	Quercus robur	lab
72197	dataset/images/lab/quercus_robur/ny1065-09-1.jpg	dataset/segmented/lab/quercus_robur/ny1065-09-1.png	Quercus robur	lab
72198	dataset/images/lab/quercus_robur/ny1065-09-2.jpg	dataset/segmented/lab/quercus_robur/ny1065-09-2.png	Quercus robur	lab
72199	dataset/images/lab/quercus_robur/ny1065-09-3.jpg	dataset/segmented/lab/quercus_robur/ny1065-09-3.png	Quercus robur	lab
72200	dataset/images/lab/quercus_robur/ny1065-09-4.jpg	dataset/segmented/lab/quercus_robur/ny1065-09-4.png	Quercus robur	lab
72201	dataset/images/lab/quercus_robur/ny1065-10-1.jpg	dataset/segmented/lab/quercus_robur/ny1065-10-1.png	Quercus robur	lab
72202	dataset/images/lab/quercus_robur/ny1065-10-2.jpg	dataset/segmented/lab/quercus_robur/ny1065-10-2.png	Quercus robur	lab
72203	dataset/images/lab/quercus_robur/ny1065-10-3.jpg	dataset/segmented/lab/quercus_robur/ny1065-10-3.png	Quercus robur	lab
72204	dataset/images/lab/quercus_robur/ny1065-10-4.jpg	dataset/segmented/lab/quercus_robur/ny1065-10-4.png	Quercus robur	lab
72205	dataset/images/lab/quercus_robur/ny1066-01-1.jpg	dataset/segmented/lab/quercus_robur/ny1066-01-1.png	Quercus robur	lab
72206	dataset/images/lab/quercus_robur/ny1066-01-2.jpg	dataset/segmented/lab/quercus_robur/ny1066-01-2.png	Quercus robur	lab
72207	dataset/images/lab/quercus_robur/ny1066-01-3.jpg	dataset/segmented/lab/quercus_robur/ny1066-01-3.png	Quercus robur	lab
72208	dataset/images/lab/quercus_robur/ny1066-01-4.jpg	dataset/segmented/lab/quercus_robur/ny1066-01-4.png	Quercus robur	lab
72209	dataset/images/lab/quercus_robur/ny1066-02-1.jpg	dataset/segmented/lab/quercus_robur/ny1066-02-1.png	Quercus robur	lab
72210	dataset/images/lab/quercus_robur/ny1066-02-2.jpg	dataset/segmented/lab/quercus_robur/ny1066-02-2.png	Quercus robur	lab
72211	dataset/images/lab/quercus_robur/ny1066-02-3.jpg	dataset/segmented/lab/quercus_robur/ny1066-02-3.png	Quercus robur	lab
72212	dataset/images/lab/quercus_robur/ny1066-02-4.jpg	dataset/segmented/lab/quercus_robur/ny1066-02-4.png	Quercus robur	lab
72213	dataset/images/lab/quercus_robur/ny1066-03-1.jpg	dataset/segmented/lab/quercus_robur/ny1066-03-1.png	Quercus robur	lab
72214	dataset/images/lab/quercus_robur/ny1066-03-2.jpg	dataset/segmented/lab/quercus_robur/ny1066-03-2.png	Quercus robur	lab
72215	dataset/images/lab/quercus_robur/ny1066-03-3.jpg	dataset/segmented/lab/quercus_robur/ny1066-03-3.png	Quercus robur	lab
72216	dataset/images/lab/quercus_robur/ny1066-03-4.jpg	dataset/segmented/lab/quercus_robur/ny1066-03-4.png	Quercus robur	lab
72217	dataset/images/lab/quercus_robur/ny1066-04-1.jpg	dataset/segmented/lab/quercus_robur/ny1066-04-1.png	Quercus robur	lab
72218	dataset/images/lab/quercus_robur/ny1066-04-2.jpg	dataset/segmented/lab/quercus_robur/ny1066-04-2.png	Quercus robur	lab
72219	dataset/images/lab/quercus_robur/ny1066-04-3.jpg	dataset/segmented/lab/quercus_robur/ny1066-04-3.png	Quercus robur	lab
72220	dataset/images/lab/quercus_robur/ny1066-04-4.jpg	dataset/segmented/lab/quercus_robur/ny1066-04-4.png	Quercus robur	lab
72221	dataset/images/lab/quercus_robur/ny1066-05-1.jpg	dataset/segmented/lab/quercus_robur/ny1066-05-1.png	Quercus robur	lab
72222	dataset/images/lab/quercus_robur/ny1066-05-2.jpg	dataset/segmented/lab/quercus_robur/ny1066-05-2.png	Quercus robur	lab
72223	dataset/images/lab/quercus_robur/ny1066-05-3.jpg	dataset/segmented/lab/quercus_robur/ny1066-05-3.png	Quercus robur	lab
72224	dataset/images/lab/quercus_robur/ny1066-05-4.jpg	dataset/segmented/lab/quercus_robur/ny1066-05-4.png	Quercus robur	lab
72225	dataset/images/lab/quercus_robur/ny1066-06-1.jpg	dataset/segmented/lab/quercus_robur/ny1066-06-1.png	Quercus robur	lab
